job_title,seniority,skills,salary_min,salary_max,location,company
Data Scientist III,Senior,"['advanced analytical techniques', 'data-oriented programming languages', 'statistical methods', 'data visualization', 'data mining', 'modeling', 'natural language processing', 'machine learning']",125255.45,125255.45,,"Mayvin, Inc"
Data Scientist,Level 3,"['Agentic AI', 'RAG', 'Machine Learning', 'Model Training', 'Enterprise Data Processing', 'AI Integration', 'Malware Detection', 'Malware Analysis', 'Mathematical Foundations', 'Computational Foundations', 'Statistical Foundations', 'Data Management', 'Data Curation', 'Data Description', 'Data Visualization', 'Workflow']",118149.34,118149.34,,Gormat
Data Scientist,Level 3,"['Python', 'Jupyter Notebook', 'AI/ML', 'NLP', 'Mathematical foundations', 'Computational foundations', 'Statistical foundations', 'Data management and curation', 'Data description and visualization', 'Workflow and reproducibility', 'Data modeling and assessment']",120430.45,120430.45,,"Gormat, LLC"
Data Scientist,Level 3,"['machine learning', 'analytical prototyping', 'scripting', 'automation', 'digital visualization', 'statistical analysis', 'TechSIGINT tools', 'mathematical foundations', 'computational foundations', 'statistical foundations', 'data processing']",113451.38,113451.38,,"Gormat, LLC"
Data Scientist,Entry to Mid-level,"['Data analysis', 'Data visualization', 'High-volume data management', 'Analytical insights', 'Coordination with program teams', 'Process improvement']",112805.67,112805.67,,COLSA CORP.
Data Scientist,Experienced,"['automated processes', 'workflow development', 'legacy tools', 'advanced tools', 'Department of Defense experience', 'Intel Community experience']",130215.13,130215.13,,James Scott Group
Data Scientist,Mid,"['IoT', 'machine learning', 'artificial intelligence', 'AI', 'structured data analysis', 'unstructured data analysis']",158543.67,158543.67,,Booz Allen Hamilton
Applied Data Scientist,Mid-level,"['data science', 'machine learning', 'AI', 'algorithm development', 'structured data analysis', 'unstructured data analysis', 'intelligent systems design', 'model deployment']",208395.77,208395.77,,Booz Allen Hamilton
Data Scientist,Mid,"['IoT', 'machine learning', 'artificial intelligence', 'structured data', 'unstructured data', 'data analysis']",131223.16,131223.16,,Booz Allen Hamilton
Data Scientist,Mid,"['IoT', 'machine learning', 'artificial intelligence', 'structured data analysis', 'unstructured data analysis']",132546.8,132546.8,,Booz Allen Hamilton
Data Scientist I,Entry Level,[],135569.77,135569.77,,KBR
Data Scientist,Mid-level,"['SQL', 'Python', 'Pandas', 'PySpark', 'Polars', 'ETL', 'Data Transformation', 'Data Modeling', 'Data Validation', 'Automation', 'Reporting']",131195.0,131195.0,,"Gormat, LLC"
Data Scientist,Level 3,"['Python', 'Jupyter Notebooks', 'Workflow Automation', 'Data Manipulation', 'Data Visualization', 'Mathematical Foundations', 'Computational Foundations', 'Statistical Foundations', 'Data Processing', 'Data Management', 'Data Curation']",116812.28,116812.28,,"Gormat, LLC"
Data Scientist,Mid-level to Senior,"['SQL', 'Python', 'Pandas', 'PySpark', 'Polars', 'ETL workflows', 'Data transformation', 'Data modeling', 'Data validation', 'Data preprocessing', 'Automation', 'Reporting']",126630.32,126630.32,,"Gormat, LLC"
Data Scientist,highly skilled,"['Data Science', 'MLOps', 'Analytics']",103806.26,103806.26,Hu,SOSi
Data Scientist,Senior,"['AI/ML', 'Data Science', 'Retrieval Augmented Generation (RAG)', 'AI system design', 'AI implementation']",154637.69,154637.69,,"Gormat, LLC"
Data Scientist,Mid,"['IoT', 'machine learning', 'artificial intelligence', 'structured data analysis', 'unstructured data analysis']",143513.53,143513.53,,Booz Allen Hamilton
Data Scientist,Senior,"['IoT', 'machine learning', 'artificial intelligence', 'structured data analysis', 'unstructured data analysis']",175269.73,175269.73,,Booz Allen Hamilton
Data Scientist,Senior,"['data science', 'IoT', 'machine learning', 'artificial intelligence', 'structured data analysis', 'unstructured data analysis']",189964.86,189964.86,,Booz Allen Hamilton
Data Scientist,Senior,"['IoT', 'machine learning', 'artificial intelligence', 'structured data analysis', 'unstructured data analysis']",173009.03,173009.03,,Booz Allen Hamilton
Senior Data Scientist,Senior,['data science'],151103.92,151103.92,"['Northern Virginia', 'St. Louis, MO', 'Tampa, FL']",ECS
Data Scientist,Senior,"['IoT', 'machine learning', 'artificial intelligence', 'structured data analysis', 'unstructured data analysis']",215687.45,215687.45,,Booz Allen Hamilton
Unknown,Unknown,[],138750.03,138750.03,Unknown,Vantor
Data Scientist,Mid,"['IoT', 'machine learning', 'artificial intelligence', 'data organization', 'Palantir Foundry', 'end-to-end solutions', 'problem-solving']",157818.08,157818.08,,Booz Allen Hamilton
Data Scientist,Mid,"['IoT', 'machine learning', 'artificial intelligence', 'data organization', 'Palantir Foundry', 'end-to-end solutions', 'problem-solving']",126302.27,126302.27,,Booz Allen Hamilton
Unknown,Unknown,[],165249.08,165249.08,Unknown,Vantor
Unknown,Unknown,[],137676.58,137676.58,Unknown,Vantor
Senior Data Scientist,Senior,"['data science', 'analytics', 'AI', 'technical leadership', 'collaboration', 'classified environments', 'national security']",140739.47,140739.47,,Leidos
Cyber Risk Management Data Scientist,Mid to Senior Level,"['data science', 'IoT', 'machine learning', 'artificial intelligence', 'structured data analysis', 'unstructured data analysis', 'cyber risk management']",194187.5,194187.5,,Booz Allen Hamilton
,,[],189119.27,189119.27,,Plateau Software Inc
Sr. Data Scientist,Senior,"['enterprise-wide logistics data', 'financial data', 'Marine Corps logistics systems', 'DoD SECRET clearance']",81144.33,81144.33,Pentagon (On-Site),"Knowledge Management, Inc"
Not specified,Seasoned professional,"['Management consulting', 'Technology consulting', 'Security clearance (cleared areas)']",80569.16,80569.16,Not specified,River Hawk Consulting LLC
Data Scientist,Mid-level to Senior,"['SIGINT', 'Computer scripting', 'Statistical analysis', 'Data modeling', 'API interaction', 'Python', 'Jupyter notebooks', 'Pandas', 'Data visualization', 'Shapely', 'GeoPandas', 'Plotly', 'AMOD tools', 'Networking', 'HTML', 'Bootstrap']",97139.09,97139.09,,"Gormat, LLC"
Senior Data Scientist,Senior,"['data science', 'data analysis', 'actionable insights']",159612.77,159612.77,"['Joint Base Lewis-McChord, WA', 'Sneads Ferry, NC', 'Fayetteville, NC', 'Northern VA']",ECS
Data Scientist,mid-level,"['working with large datasets', 'working with complex datasets', 'data analysis', 'cross-functional collaboration', 'actionable insights delivery', 'product optimization', 'process optimization']",144915.4,144915.4,National Capital Region (NCR),"Castellum, Inc"
Data Scientist Foundational Model Science,Senior,"['Foundational Model Design', 'Machine Learning', 'Multimodal AI', 'Model Training', 'AI Governance', 'Research', 'Technical Leadership', 'Agentic Workflows', 'Sovereign AI']",135870.56,135870.56,,Mayo Clinic
Data Scientist,Mid,"['data analysis', 'structured data', 'unstructured data', 'machine learning', 'artificial intelligence']",118743.84,118743.84,,Booz Allen Hamilton
Not specified,Not specified,[],238222.97,238222.97,Not specified,Peraton
Data Scientist,Mid-level,"['data analytics', 'data engineering', 'data mining', 'exploratory analysis', 'predictive analysis', 'statistical analysis', 'AI tools development', 'data visualization', 'scientific techniques']",139503.94,139503.94,,BigBear.ai
Unknown,Unknown,[],181947.44,181947.44,Unknown,Leidos
Senior Data Scientist,Senior,[],170362.83,170362.83,,"Bart & Associates, LLC"
Data Scientist,Mid,"['IoT', 'machine learning', 'artificial intelligence', 'structured data analysis', 'unstructured data analysis', 'data set analysis']",160477.27,160477.27,,Booz Allen Hamilton
Data Scientist,Senior,"['analytics', 'machine learning', 'artificial intelligence', 'IoT', 'data science', 'consulting']",168878.03,168878.03,,Booz Allen Hamilton
Senior Data Scientist,Senior,"['data analytics', 'data engineering', 'data mining', 'exploratory analysis', 'predictive analysis', 'statistical analysis', 'scientific techniques', 'data visualization', 'AI tools development']",150014.55,150014.55,,BigBear.ai
Data Scientist III,Mid to Senior Level,"['data science', 'cybersecurity', 'data enrichment']",94755.84,94755.84,,SOSi
Data Scientist,Mid,"['IoT', 'machine learning', 'artificial intelligence', 'structured data analysis', 'unstructured data analysis']",159580.66,159580.66,,Booz Allen Hamilton
Senior Data Scientist,Senior,"['TS/SCI clearance', 'Counterintelligence Polygraph']",196633.05,196633.05,National Capital Region,CELESTAR CORPORATION
Data Scientist,Mid,"['Python', 'TS/SCI clearance', 'CI polygraph', 'STEM field background']",104277.66,104277.66,"Springfield, VA","Clear Resolution Consulting, LLC"
Data Scientist I,Entry-level,"['Power BI', 'Dashboards', 'Interactive visual reports', 'Queries and functions', 'KPI definition and tracking', 'Data analysis', 'Reporting', 'Acquisition strategies', 'Strategic planning', 'Program management documentation']",112999.7,112999.7,,Integral Federal
Not specified,Not specified,[],132587.27,132587.27,Not specified,Peraton
Workforce Data Scientist,Senior,"['Data Science', 'TS/SCI Clearance', 'CI Poly']",118557.7,118557.7,"Springfield, VA",CIDIS LLC
